,index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
628,11002,"MENTION Entonces… si hay una ola de calor podemos irrumpir todes en una mezquita en top less???

Se aceptará? Se verá bien? Le echarán la culpa al dios de la lluvia por abandonarnos a la locura?

Vengaaaa hombreeee!!! Nos llaman idiot4s a la cara y encima se riena

Que asco de tele",0,0,0,1,0,2.2
629,14815,Pensar está sobrevalorado para las feministas URL,0,1,0,0,0,3.0
630,57244,"En una pelea con mi novia puedo:

1.- Perder la discusión y pedir perdón.
2.- Ganar la discusión, hacerla llorar y luego pedir perdón.",1,1,0,0,0,3.6
631,16655,Yo no sé si es un hombre o una mujer. Como le digo? Señor o señorita? HASHTAG   HASHTAG   HASHTAG    risa talk    risa    Risas    memes espanol    memesespañol    memes land   HASHTAG   HASHTAG   HASHTAG    Feliz Fin De Semana    Feliz Sábado   URL,1,0,1,0,0,3.0
632,75966,"- ¿¿Cuál es el colmo de una mujer muy gorda?? - Que se vista de amarillo y la gente le diga ¡¡¡taxii, taxiii!!!",1,0,0,0,1,4.2
633,22005,"MENTION No es juez.
Es una abogada feminazi socialista.",0,1,0,0,0,3.2
634,6748,"No se sientan diferentes, da lo mismo si sos negro, judio o normal. HASHTAG   HASHTAG  ",1,0,0,1,0,3.6
635,37262,"Decenas de miles de inmigrantes ilegales empadronados en toda España para recibir beneficios sociales. Ese es el escándalo del Padrón en España. 

MENTION será presidente de la Junta de Andalucía.",0,0,0,1,0,2.4
636,79393,Amigo yo quiero encontrar a la indicada pero son todas putas,0,1,0,0,0,4.0
637,39608,MENTION Pero es que la gorda hedionda hija de diez mil fulanas ya era Úrsula. URL,0,0,0,0,1,2.6
638,31414,"Es un poco homófobo eso de asociar fútbol a heteros y eurovision a homosexuales, no, David? URL",0,0,1,0,0,1.2
639,5517,MENTION Esto es feminismo del bueno y no el de enseñar las tetas en la calle y salir corriendo.,0,1,0,0,0,3.2
640,80037,"Ya hemos perdido toda la industria. Somos un país exclusivamente de servicios.
Nuestros talentos, no tienen ninguna posibilidad aquí y de marcharse.
A cambio, nos quedamos con los MENAS, los ilegales y los delincuentes.
¿Esta es la España que queremos?",0,0,0,1,0,3.4
641,52594,"—¡No mames, mi amor, hoy estás muy delgada!
—Estás viendo una radiografía, pendejo.
—Ya se me hacía raro. ¡Pinche gorda!",1,1,0,0,1,1.8
642,79433,una duda como podemos darle más derechos a las mujeres. ampliando la cocina!,1,1,0,0,0,3.8
643,1723,¡Jaque mate feminazis! URL,0,1,0,0,0,3.2
644,10361,"Buena practica

En el juzgado un hombre al juez: 
 señor juez, quiero divorciarme porque hace diez años que mi mujer me tira los trastos a la cabeza

 ?z porque no se ha divorciado antes? 
 es que ahora va cogiendo punteria 

HASHTAG    abogados  ",1,1,0,0,0,3.2
645,14047,"Astropajo

¿Cual es el astro mas cercano a la mujer? r: el astropajo 

HASHTAG    mac hist as  ",1,1,0,0,0,3.8
646,79331,Odio a las mujwres  misogi nia  ,0,1,0,0,0,3.4
647,14237,MENTION Esa gorda no entiende.,0,0,0,0,1,1.8
648,41863,"- Amor, estoy gorda?
- Gorda me pones esssta, tanto que si la mando a la escuela en Tupungato, le hacen bullying
 Noticias De Actualidad  ",1,0,0,0,1,3.2
649,3168,"Feministas: ""El color rosa perpetúa los roles de género machistas""

La realidad: URL",1,1,0,0,0,2.0
650,35131,"MENTION MENTION MENTION MENTION MENTION Pobre Chica ni leyó el titulo las feministas se pelean entre si y dicen los machos ""arden"" no ardemos por esto es mas las vemos pelearse desde arriba contradiciendo sus palabras cada 2x3 JXJXJXJX  XD URL",0,1,0,0,0,2.2
651,59431,"—Mamá, ¿estoy peluda? —A LA MIERDA, ¡UN MONO QUE HABLA! —¡MAMÁAAA! —Aw, me dice ''mamá'', me lo quedo.",1,1,0,0,0,3.0
652,24075,"No se puede transicionar de un sexo a otro, ergo, no existen los transexuales, son pacientes de trastorno de identidad sexual.

Ésto no debería ser censurado por ser ""discurso de odio"", es una realidad fáctica demostrada por la evidencia, pero a éstas alturas, espero lo peor.",0,0,1,0,0,4.0
653,27742,"Valeria Mazza salió a decir que las mujeres eran más complicadas y quilomberas que los hombres. 
Ahora hay un montón de mujeres haciendo quilombo porque les dijeron quilomberas.",0,1,0,0,0,3.0
654,79262,El que fue a ver tetas en una marcha feminazi 😅😅😅😅,1,1,0,0,0,3.6
655,9930,MENTION Guatafac que rsas las mujeres,0,1,0,0,0,1.4
656,3282,"No te sientas diferente, da igual si eres negro, amarillo o normal.",1,0,0,1,0,4.0
657,26049,Las mujeres solo sirven para lavar platos 🙄,0,1,0,0,0,3.8
658,13366,"*En el trabajo, nos mandan pa' un incendio*
Yo: Empiezo a echar agua.

Las mujeres a mi alrededor: URL",1,1,0,0,0,2.2
659,42635,"Cuánto gente olvidó todo esto y ahora quieren que los inmigrantes mueran en el mar porque aquí no caben...
 En Fin   URL",0,0,0,1,0,4.0
660,36655,Joder con los chinos de los cojones. Joder.,0,0,0,1,0,2.4
661,34586,"MENTION MENTION MENTION Solo porque es mujer la afectada es ""por ser mujer""? Si era hombre hubiese sido ""por ser hombre""?",0,1,0,0,0,2.0
662,79420,"Se declara una guerra mundial:
*AUTOMATICAMENTE LAS FEMINAZIS:

*secuecia de imagenes de una mujer vestida de morado y simbolos feministas convirtiendose en una mujer limpiando y cocinando*",1,1,0,0,0,4.0
663,1085,No importa cuando lo leas: la homosexualidad es pecado.,0,0,1,0,0,4.0
664,79364,"""A las mujeres no les gusta que les des tu alma en bandeja de plata. Les gusta tenerlo difícil y no que andes como un simp detrás de ellas y de desesperado por conseguir que te den un beso.

A ver cuándo aprendemos a querernos un poquito, chicos. Que no es tan difícil.""",0,1,0,0,0,2.6
665,25036,"Día 31

¿Cuál es la ultima botella que se saca en una fiesta de mujeres?
- La del fairy.

HASHTAG   HASHTAG   HASHTAG  ",1,1,0,0,0,3.6
666,28563,"No hay mujeres con pene, son hombres con cambios físicos sintéticos para tener apariencia de mujer, pero dejándose el pene.

No existen hombres menstruantes, son mujeres con cambios cosméticos sintéticos para tener apariencia de hombre.",0,0,1,0,0,4.0
667,79217,"Las lesbofobia que se les ve a las chicas bi cuando hablan de violencia intragenero es como súper enorme. Siempre describen a una lesbiana butch como maltratadora y a una femme como maltratada. Pero oye que si, “que la bifobia es muy mala en las lesbianas y bla bla bla”",1,0,1,0,0,3.0
668,79361,"Aquellos que hablan de ""hembrismo"" creen que hombres y mujeres somos iguales.",0,1,0,0,0,2.6
669,79208,"Las tías os quejáis de la regla pero vosotras no pasáis por tratar de mantener un tupé parriba un día de lluvia, máquinas.",1,1,0,0,0,2.4
670,29582,"MENTION MENTION MENTION Bajo mi experiencia las personas no binarias que he conocido tiran a un extremo (solo he conocido personas que nacieron hombres) tiran a ser más femeninas maquillarse, usar vestidos y nada de sacar músculo Y es raro si la ropa no define lo que eres ¿Por que  moldear el cuerpo si?",0,0,1,0,0,3.0
671,20189,"¿Visibilidad trans? No, bro, hoy es día del taco. 🌮",1,0,1,0,0,2.4
672,34621,A ver si tomamos ejemplo q ya está bien de imponer leyes q nosotros no conocemos ni creo q nos interese a nadie.Fuera velo mezquitas y esquinas llenas de moros  de mierda sin trabajar y las moras en las colas del hambre diciendo q ya están bien de macarrones.Pero porque no se van URL,0,0,0,1,0,4.2
673,57491,"mama te tengo una buena y una mala noticiaa
-a ver cual es la mala?
-en el colegio me dicen gay
-y la buena?
-sali reina de belleza  x D  ",1,0,1,0,0,3.2
674,67495,"— Mamá, ya tengo catorce años. ¿Ya puedo usar sostén y bragas? — No. — Pero, mamá... — ¡¡ Que no, Marcos, que  !!",1,0,1,0,0,2.4
675,37656,Las lesbianas? Eso es que no han probado un buen trabuco jeje😈,0,0,1,0,0,3.6
676,20543,"-Oye q con la ley esta le van a rebajar penas a violadores..
-IMPOSIBLE. ESO LO DICES PQ ERES MACHISTA, PQ ES ABSOLUTAMENTE IMPOSIBLE, NO PUEDE PASAR. ES UN BULO.

Rebajan penas a violadores

-Es q los jueces son machistas. 

BRA-VO",0,1,0,0,0,3.0
677,9561,"– Mamá ¿por qué yo soy blanco tu amarilla y mi papá negro?
– Con el lío que hubo esa noche, da gracias que no ladres.",1,0,0,1,0,2.6
678,79656,"Laburando como hombre de piel oscura por 1,96 USDT la hora.",0,0,0,1,0,2.6
679,37403,"Soy el vivo ejemplo del dicho ese que dice ""Lo que no mata engorda!"".",1,0,0,0,1,2.2
680,10606,"MENTION Anteriormente ella dijo q su abuela no se suicidó a los 25 años...
Solo pq le dije ""travesti tú abuela""
Ja,se cree que toda la gente trans se suicida a esa edad",1,0,1,0,0,3.4
681,18074,"Obvio que no hay feminismo, si ese movimiento solo lo bancan las ""gordes resentides"" o ""exgordes resentides"" a las que les encanta victimizarse para obtener privilegios que creen merecer solo por haber nacido. URL",0,1,0,0,1,2.6
682,38467,"MENTION - ¿Qué es lo bueno de ser negro?
+ Que no tendrás coronavirus porque nadie se hacercará a ti
HASHTAG  ",1,0,0,1,0,4.4
683,79620,Jaja todos a su país deportación masiva yaaa todos los de las bandas y menas implicados en delitos a su puta casa en patera,0,0,0,1,0,3.6
684,37444,"MENTION Estaba pensando yo lo mismo, quien no ha tenido en su clase a una gorda como esta.",0,0,0,0,1,2.4
685,34772,Cosas de lesbianas: decirle a tu novia que vaya al médico o a terapia y no hacerlo tú,0,0,1,0,0,2.2
686,30759,"B28MonstruOSOGordo MENTION MENTION Ya lo hicieron papi...con Massita. 
El cerdo inútil no viste que ya no le dan agenda? Encima va y da asco en Bariloche. Debe estar pasado de alcohol y ansiolíticos el felpudo.",0,0,0,0,1,3.0
687,14343,Sabéis porqué las feministas no pueden ser militares? Porque abortarian todas las misiones.,1,1,0,0,0,3.0
688,79038,puto gay de los cojones,0,0,1,0,0,3.4
689,6336,"tias cuando ven una gorda fea haciendo un tiktok  “eres preciosaa nena no hagas caso a los coment”

tias cuando ven a una que esta mas buena que ellas “se cree alguien menuda guarra, esta operada…”

hipocresía feminista…💜👎🏻",0,1,0,0,0,3.4
690,79095,"Yo: ¿Cual es la bandera del mundo con más colores?

Mi tío: LGBTI, lesbianas, gays, transformers…",1,0,1,0,0,3.4
691,60038,"Una gorda no te mandará a la temida FRIEND ZONE, jamás!!!! 

  Campaña Cógete Una Gorda  ",1,1,0,0,1,3.2
692,23927,"Caminando por la calle, vi a un negro cargando un televisor y pensé ""se parece al mío"" pero el mío está en casa limpiando mis zapatos.",1,0,0,1,0,4.6
693,13505,"MENTION Si alguien cree que los inmigrantes que vienen aquí son gilipollas y no se van a tragar toda la propaganda abortista y encima van a creer que ellos si podrán follar como conejos y la manutención de sus hijos no les costará nada...
Exacto, los occidentales somos los gilipollas",0,0,0,1,0,3.6
694,79412,"El cuento de los privilegios masculinos se ha usado para beneficiar a las muj£res en todo ámbito, otorgándoles verdaderos privilegios a ellas que son justificados en base a una desventaja histórica que JAMAS tuvieron pero que pudieron colar gracias a la ignorancia de las mayorias",0,1,0,0,0,3.4
695,79683,"Como haces para que un estadio lleno de africanos haga una ola?

- pásales una bolsa de pan Bimbo por encima.  Chsites Racistas  ",1,0,0,1,0,3.8
696,17138,"Son las primeras en publicar que apoyan al sexo femenino y odian que se les mientan y las infidelidades, vamosnaaa",0,1,0,0,0,3.0
697,24620,MENTION MENTION Claro papa! Guardo porque se que a los putitos como vos les gusta para picarse la cola. Vos que sos de masculinidad abierta como tu culo.,0,0,1,0,0,3.4
698,34354,¿En qué se parecen las mujeres y los tornados? En que al principio chupan mucho pero al final se llevan tu casa. HASHTAG   HASHTAG   HASHTAG    Risas  ,1,1,0,0,0,3.8
699,21775,"El feminismo pone el grito en el cielo por algo tan tonto como una fotopolla (los hombres recibimos amenazas y cosas peores de imbéciles) y no dice nada de la MENOR violada en Igualada que ha tenido que ser operada y ha perdido un oído.

El feminismo es un chiste para niñatas.",0,1,0,0,0,4.0
700,70994,"—Mira un niño africano con sed y hambre
—¿Le damos de comer?
—¿Trajiste cámara?
—No
—Que lástima, será la próxima.
*Camarógrafos de NatGeo*",1,0,0,1,0,3.0
701,26086,"MENTION Casi mejor, me alegraré más si los Dan por el culo y los eliminan en la fase de grupos como al Barcelona",0,0,1,0,0,2.2
702,29615,"Es un clamor en toda Europa: la integración de inmigrantes que no quieren integrarse ha sido un fracaso. Llevamos años exigiendo  Fronteras Seguras   para  Barrios Seguros  
⬇️

Swedish PM says integration of immigrants has failed, fueled gang crime URL",0,0,0,1,0,3.0
703,33045,"LA FEMINISTA y COMUNISTA TERESA RODRIGUEZ LLAMA ""MALTRATADORES"" A LOS HOMBRES VOTANTES DE VOX

URL

Estas feministas, y mas si son comunistas, son autoritarias misándricas e intolerantes ideológicas.",0,1,0,0,0,3.0
704,79067,"fag, fuera asquerosos gays",0,0,1,0,0,3.6
705,11108,"Hablar sin saber, me recuerda más al comportamiento de una feminista. 

Recapacita un poco, si quieres ☺ URL",0,1,0,0,0,2.6
706,30728,La mitad de los comentarios de este Twit son criticando porque no es negro o porque tiene tableta xD URL,0,0,0,1,0,2.2
707,79484,Y yo exijo no trabajar cuando tengo que tomar ibuprofeno por oír a las FEMINAZIS DE MIERDA,0,1,0,0,0,3.6
708,38055,"Supongo que las feministas españolas estarán encantadas si llega una mujer a gobernar Italia. 

JAJAJAJAAJAJJAJAJAJAJAJAJJAJAJAJAJAJAJJAJAAJAJAJJA

Se os acaba el cuento parásitas. 😆",0,1,0,0,0,3.0
709,36139,"Qué fácil es ser feminista en España: Te levantas. Dices que luchas por derechos que ya tienes, cobras por ello. Te inventas algún machismo nuevo, como que el calor es machista. Te enteras de que 3 extranjeros han violado a una chica, no dices nada. Y al día siguiente igual.",0,1,0,0,0,3.0
710,39887,Homofobia es que prácticamente solo los maricones tienen lo del mono URL,0,0,1,0,0,4.2
711,86122,Cuando vuelva de las vacaciones me voy a volver a matar de hambre lpm no puedo aguantar ser tan gorda xq dios xq,0,0,0,0,1,2.6
712,1896,Hace falta mas feminidad y menos feminismo. URL,0,1,0,0,0,2.6
713,703,"Típicas excusas de mujeres para no tener sexo :
""Me duele la cabeza""
""Tengo la regla""
""Mi papá no me deja hablar con extraños""

HASHTAG   HASHTAG   HASHTAG   HASHTAG  ",1,1,0,0,0,3.8
714,48434,"Cuando una mujer es atenta, cariñosa y amorosa contigo, indudablemente está esperando el momento adecuado para hacerte daño. Tengan cuidado.",1,1,0,0,0,4.0
715,78856,"Haz todo por ella; menos si es fea. Si es fea, no. (Gorda entra en esa clasificación)",0,1,0,0,1,2.7
716,21834,Las mujeres hacen más daño que las drogas. URL,0,1,0,0,0,3.6
717,12055,"MENTION MENTION Ya te hiba a invitar a ver una película viejita, práctica para acosar bisexuales que seguramente se robarian mis órganos para presumirlos en un chat hot... A propósito ¿Alguien para un chat hot? URL",0,0,1,0,0,3.0
718,38405,"MENTION No te deben aguantar, debes ser feminista e insoportable, quedate solterona nomas",0,1,0,0,0,3.2
719,37132,"- ¿Qué hace un negro vomitando?
+ Presumir de que a comido.

HASHTAG   HASHTAG   HASHTAG  ",0,0,0,1,0,3.8
720,79177,"NO PUEDES BAÑARTE CON CAMISA EN UNA PISCINA PÚBLICA, SEAS TRANSEXUAL O TRANSFORMER.",0,0,1,0,0,3.2
721,79342,"si las mujeres quieren ser bombero, se les baja la exigencia de las pruebas físicas. Pero cuando nosotros queremos follar no se baja de la burra ni Dios.",0,1,0,0,0,3.2
722,91896,Hay un patrón entre estudiar magisterio y ser puta que no me entra en la cabeza,0,1,0,0,0,3.6
723,64609,"Ya le hable al camionsito que baña a los perros, para que bañe y despulgue a ese perro culazo que te cargas.",1,0,0,0,1,1.4
724,79819,"La única ventaja de que un gordo y una gorda convivan, es que se van a poder bañar bien, o sea, juntos, uno al otro, porque sus manitas no llegan a todas las partes de sus propios cuerpos.",0,0,0,0,1,4.4
725,79840,"La vida es como una caja de bombones, no dura mucho para los gordos.",1,0,0,0,1,3.8
726,27235,"Cine porno

A la salida del cine, una rubita se encuentra con su amiga: vaza porqueria de cine este, me he tenido que cambiar de asiento siete veces
 ?por que..
te molestaban? al final si

HASHTAG    sexo  ",1,1,0,0,0,3.0
727,78921,"Discutir con los colombianos y mexicanos, es como discutir con discapacitados, yo no lo hago.",1,0,0,1,0,4.0
728,19342,"Tan feminista que es y no es capaz de celebrar que se proteja el esfuerzo, trabajo y disciplina de mujeres que se dejan la piel para competir y que al lado de tíos de 90 kilos de musculatura no tienen nada que hacer. URL",0,1,0,0,0,2.4
729,54877,"El ""amor a primera vista"" es amor puro, porque la viste, no la escuchaste hablar ni  le diste tiempo de que te rompa los huevos.",1,1,0,0,0,3.4
730,80078,"El otro día probé la comida africana, deje el plato cómo me lo trajeron, VACÍO",1,0,0,1,0,3.6
